Project_ID,Lat,Lon,Camera,Month_num,Month_name,Year,CommonName,Rate_of_Detection
MCP-North,38.02607306,-122.6806635,III67,7,July,2016,Coyote,3.33
MCP-North,38.02607306,-122.6806635,III67,7,July,2016,Grey Fox,3.33
MCP-North,38.02185649,-122.6811945,III68,7,July,2015,Coyote,3.33
MCP-North,38.02185649,-122.6811945,III68,7,July,2016,Coyote,3.33
MCP-North,38.01734874,-122.6807013,III69,7,July,2016,Coyote,3.33
MCP-North,38.01734874,-122.6807013,III69,7,July,2017,Grey Fox,6.87
MCP-North,38.02232568,-122.6748008,JJJ68,7,July,2015,Bobcat,3.23
MCP-North,38.02232568,-122.6748008,JJJ68,7,July,2016,Bobcat,3.33
MCP-North,38.02232568,-122.6748008,JJJ68,7,July,2016,Coyote,3.33
MCP-North,38.02232568,-122.6748008,JJJ68,7,July,2017,Bobcat,3.33
MCP-North,38.02170922,-122.6639116,LLL68,7,July,2017,Coyote,3.27
MCP-North,38.01769726,-122.6634743,LLL69,7,July,2015,Coyote,3.23
MCP-North,38.02609915,-122.6578984,MMM67,7,July,2015,Bobcat,21.05
MCP-North,38.02609915,-122.6578984,MMM67,7,July,2015,Coyote,21.05
MCP-North,38.01775296,-122.6577891,MMM69,7,July,2015,Bobcat,3.23
MCP-North,38.01775296,-122.6577891,MMM69,7,July,2016,Coyote,3.27
MCP-North,38.01775296,-122.6577891,MMM69,7,July,2017,Coyote,3.23
MCP-North,38.02744316,-122.6521268,NNN67,7,July,2015,Bobcat,9.77
MCP-North,38.01785459,-122.6524911,NNN69,7,July,2015,Coyote,3.85
MCP-North,38.01785459,-122.6524911,NNN69,7,July,2016,Coyote,11.99
MCP-South,38.00028586,-122.6280403,RRR73,7,July,2015,Bobcat,18.13
MCP-South,38.00028586,-122.6280403,RRR73,7,July,2015,Coyote,18.13
MCP-South,38.00028586,-122.6280403,RRR73,7,July,2015,Grey Fox,18.13
MCP-South,37.99597086,-122.6287226,RRR74,7,July,2015,Bobcat,3.12
MCP-South,37.99597086,-122.6287226,RRR74,7,July,2015,Coyote,3.12
MCP-South,37.99597086,-122.6287226,RRR74,7,July,2015,Grey Fox,3.12
MCP-South,38.0044603,-122.6228479,SSS72,7,July,2015,Coyote,11.76
MCP-South,38.0044603,-122.6228479,SSS72,7,July,2015,Grey Fox,5.88
MCP-South,37.98692955,-122.6226188,SSS76,7,July,2015,Coyote,17.79
MCP-South,37.98240473,-122.6225053,SSS77,7,July,2015,Coyote,6.45
MCP-South,37.98240473,-122.6225053,SSS77,7,July,2015,Grey Fox,3.23
MCP-South,37.9776615,-122.621744,SSS78,7,July,2015,Coyote,4
MCP-South,37.97379566,-122.6219574,SSS79,7,July,2015,Coyote,12.71
MCP-South,37.97379566,-122.6219574,SSS79,7,July,2015,Grey Fox,12.71
MCP-South,38.00888782,-122.6179498,TTT71,7,July,2015,Coyote,3.7
MCP-South,38.00888782,-122.6179498,TTT71,7,July,2015,Grey Fox,3.7
MCP-South,37.98696478,-122.6167881,TTT76,7,July,2015,Bobcat,11.11
MCP-South,37.98244911,-122.6167205,TTT77,7,July,2016,Bobcat,3.33
MCP-South,37.98244911,-122.6167205,TTT77,7,July,2016,Grey Fox,6.67
MCP-South,37.98244911,-122.6167205,TTT77,7,July,2017,Grey Fox,3.33
MCP-South,37.97768976,-122.6165516,TTT78,7,July,2015,Grey Fox,4
MCP-South,37.97874376,-122.6109098,UUU78,7,July,2015,Bobcat,5.26
MCP-South,37.97874376,-122.6109098,UUU78,7,July,2015,Grey Fox,5.26
MCP-South,37.97874376,-122.6109098,UUU78,7,July,2016,Coyote,3.33
MCP-South,37.97874376,-122.6109098,UUU78,7,July,2016,Grey Fox,3.33
MCP-South,37.98731525,-122.6055692,VVV76,7,July,2015,Coyote,3.12
MCP-South,37.98269967,-122.6052751,VVV77,7,July,2015,Coyote,20.32
MCP-South,37.97804827,-122.6050495,VVV78,7,July,2015,Bobcat,4
MCP-South,37.97804827,-122.6050495,VVV78,7,July,2015,Coyote,4
MCP-South,37.97804827,-122.6050495,VVV78,7,July,2015,Grey Fox,4
MMWD,38.002639,-122.713447,CCC72,7,July,2016,Grey Fox,6.25
MMWD,38.002639,-122.713447,CCC72,7,July,2017,Coyote,3.23
MMWD,38.002639,-122.713447,CCC72,7,July,2017,Grey Fox,3.23
MMWD,37.998957,-122.71435,CCC73,7,July,2015,Bobcat,3.33
MMWD,37.998957,-122.71435,CCC73,7,July,2015,Grey Fox,3.33
MMWD,37.998948,-122.708362,DDD73,7,July,2015,Grey Fox,3.33
MMWD,37.998948,-122.708362,DDD73,7,July,2016,Bobcat,3.27
MMWD,37.998948,-122.708362,DDD73,7,July,2016,Coyote,3.27
MMWD,37.998948,-122.708362,DDD73,7,July,2016,Grey Fox,3.27
MMWD,37.994275,-122.707341,DDD74,7,July,2015,Bobcat,3.33
MMWD,37.994275,-122.707341,DDD74,7,July,2015,Coyote,3.33
MMWD,37.994275,-122.707341,DDD74,7,July,2015,Grey Fox,3.33
MMWD,37.994275,-122.707341,DDD74,7,July,2016,Bobcat,5.26
MMWD,37.994275,-122.707341,DDD74,7,July,2016,Grey Fox,5.26
MMWD,38.004329,-122.702749,EEE72,7,July,2015,Bobcat,3.33
MMWD,38.004329,-122.702749,EEE72,7,July,2015,Grey Fox,3.33
MMWD,38.004329,-122.702749,EEE72,7,July,2017,Bobcat,3.23
MMWD,38.004329,-122.702749,EEE72,7,July,2017,Grey Fox,3.23
MMWD,37.99369,-122.701558,EEE74,7,July,2015,Grey Fox,20
MMWD,37.99901,-122.696073,FFF73,7,July,2015,Grey Fox,3.33
MMWD,37.99901,-122.696073,FFF73,7,July,2016,Grey Fox,3.27
MMWD,37.994761,-122.697468,FFF74,7,July,2015,Grey Fox,3.33
MMWD,37.994761,-122.697468,FFF74,7,July,2016,Grey Fox,3.33
MMWD,37.994761,-122.697468,FFF74,7,July,2017,Coyote,3.23
MMWD,38.004294,-122.691354,GGG72,7,July,2015,Bobcat,3.33
MMWD,38.004294,-122.691354,GGG72,7,July,2015,Coyote,3.33
MMWD,38.004294,-122.691354,GGG72,7,July,2016,Bobcat,3.17
MMWD,38.004294,-122.691354,GGG72,7,July,2016,Coyote,3.17
MMWD,38.004294,-122.691354,GGG72,7,July,2016,Grey Fox,3.17
MMWD,37.990855,-122.679005,III75,7,July,2016,Grey Fox,8.33
MMWD,37.990259,-122.673888,JJJ75,7,July,2015,Bobcat,3.33
MMWD,37.990259,-122.673888,JJJ75,7,July,2015,Coyote,3.33
MMWD,37.990259,-122.673888,JJJ75,7,July,2016,Bobcat,3.22
MMWD,37.990259,-122.673888,JJJ75,7,July,2016,Coyote,3.22
MMWD,37.990259,-122.673888,JJJ75,7,July,2016,Grey Fox,3.22
MMWD,37.990259,-122.673888,JJJ75,7,July,2017,Bobcat,3.23
MMWD,37.990259,-122.673888,JJJ75,7,July,2017,Coyote,3.23
MMWD,37.990259,-122.673888,JJJ75,7,July,2017,Grey Fox,3.23
MMWD,37.991133,-122.668732,KKK75,7,July,2016,Bobcat,3.5
MMWD,37.991133,-122.668732,KKK75,7,July,2017,Bobcat,3.23
MMWD,37.991435,-122.662519,LLL75,7,July,2015,Bobcat,3.33
MMWD,37.991435,-122.662519,LLL75,7,July,2015,Coyote,3.33
MMWD,37.991435,-122.662519,LLL75,7,July,2015,Grey Fox,3.33
MMWD,37.991435,-122.662519,LLL75,7,July,2016,Bobcat,4.44
MMWD,37.991435,-122.662519,LLL75,7,July,2016,Coyote,4.44
MMWD,37.991435,-122.662519,LLL75,7,July,2016,Grey Fox,4.44
MMWD,37.99561,-122.656143,MMM74,7,July,2015,Coyote,3.23
MMWD,37.987038,-122.657305,MMM76,7,July,2016,Grey Fox,3.17
MMWD,37.989133,-122.649286,NNN75,7,July,2017,Bobcat,3.23
MMWD,37.989133,-122.649286,NNN75,7,July,2017,Coyote,3.23
MMWD,37.989133,-122.649286,NNN75,7,July,2017,Grey Fox,3.23
MMWD,37.985794,-122.650345,NNN76,7,July,2017,Grey Fox,3.23
MMWD,37.985751,-122.639852,PPP76,7,July,2017,Grey Fox,3.23
MMWD,37.991697,-122.63465,QQQ75,7,July,2016,Coyote,3.33
MMWD,37.990697,-122.628406,RRR76,7,July,2015,Coyote,3.33
MMWD,37.990697,-122.628406,RRR76,7,July,2017,Coyote,9.68
MMWD,37.990697,-122.628406,RRR76,7,July,2017,Grey Fox,3.23
Samuel-P-Taylor,38.020151,-122.7262585,AAA68,7,July,2015,Grey Fox,20
Samuel-P-Taylor,38.020151,-122.7262585,AAA68,7,July,2016,Grey Fox,3.33
Samuel-P-Taylor,38.020151,-122.7262585,AAA68,7,July,2017,Coyote,3.18
Samuel-P-Taylor,38.016723,-122.7257383,AAA69,7,July,2015,Grey Fox,3.85
Samuel-P-Taylor,38.016723,-122.7257383,AAA69,7,July,2016,Coyote,3.33
Samuel-P-Taylor,38.021003,-122.7213246,BBB68,7,July,2016,Grey Fox,3.33
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,7,July,2016,Bobcat,3.33
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,7,July,2016,Grey Fox,3.33
Samuel-P-Taylor,38.021688,-122.7141101,CCC68,7,July,2015,Coyote,3.45
Samuel-P-Taylor,38.012523,-122.7145558,CCC70,7,July,2015,Grey Fox,3.33
Samuel-P-Taylor,38.012523,-122.7145558,CCC70,7,July,2016,Grey Fox,3.33
Samuel-P-Taylor,38.01256122,-122.7077776,DDD70,7,July,2017,Grey Fox,5.26
Samuel-P-Taylor,38.03394,-122.7430174,XX65,7,July,2015,Bobcat,3.23
Samuel-P-Taylor,38.03394,-122.7430174,XX65,7,July,2015,Coyote,3.23
Samuel-P-Taylor,38.03394,-122.7430174,XX65,7,July,2017,Coyote,3.28
Samuel-P-Taylor,38.03394,-122.7430174,XX65,7,July,2017,Grey Fox,3.28
Samuel-P-Taylor,38.029625,-122.743625,XX66,7,July,2015,Coyote,3.45
Samuel-P-Taylor,38.029625,-122.743625,XX66,7,July,2015,Grey Fox,3.45
Samuel-P-Taylor,38.029625,-122.743625,XX66,7,July,2017,Coyote,7.14
Samuel-P-Taylor,38.025523,-122.7433545,XX67,7,July,2015,Bobcat,3.12
Samuel-P-Taylor,38.025523,-122.7433545,XX67,7,July,2015,Grey Fox,3.12
Samuel-P-Taylor,38.025523,-122.7433545,XX67,7,July,2016,Grey Fox,3.23
Samuel-P-Taylor,38.034488,-122.7379219,YY65,7,July,2015,Coyote,5.26
Samuel-P-Taylor,38.029864,-122.7376649,YY66,7,July,2015,Grey Fox,3.33
Samuel-P-Taylor,38.025726,-122.7374745,YY67,7,July,2016,Coyote,3.33
Samuel-P-Taylor,38.025726,-122.7374745,YY67,7,July,2016,Grey Fox,3.33
Samuel-P-Taylor,38.025726,-122.7374745,YY67,7,July,2017,Coyote,9.46
Samuel-P-Taylor,38.025726,-122.7374745,YY67,7,July,2017,Grey Fox,9.46
Samuel-P-Taylor,38.020589,-122.7375156,YY68,7,July,2015,Bobcat,3.33
Samuel-P-Taylor,38.020589,-122.7375156,YY68,7,July,2015,Coyote,3.33
Samuel-P-Taylor,38.020589,-122.7375156,YY68,7,July,2015,Grey Fox,3.33
Samuel-P-Taylor,38.020589,-122.7375156,YY68,7,July,2016,Grey Fox,6.67
Samuel-P-Taylor,38.020589,-122.7375156,YY68,7,July,2017,Coyote,3.17
Samuel-P-Taylor,38.020589,-122.7375156,YY68,7,July,2017,Grey Fox,3.17
Samuel-P-Taylor,38.03461,-122.732201,ZZ65,7,July,2015,Bobcat,5.88
Samuel-P-Taylor,38.03461,-122.732201,ZZ65,7,July,2017,Bobcat,3.63
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,7,July,2015,Bobcat,5.88
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,7,July,2015,Grey Fox,5.88
Samuel-P-Taylor,38.0299145,-122.7320016,ZZ66,7,July,2017,Coyote,5.12
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,7,July,2015,Bobcat,3.23
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,7,July,2015,Grey Fox,3.23
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,7,July,2016,Grey Fox,3.33
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,7,July,2017,Coyote,3.62
Samuel-P-Taylor,38.020928,-122.7318293,ZZ68,7,July,2017,Grey Fox,3.62
Samuel-P-Taylor,38.016079,-122.7319267,ZZ69,7,July,2015,Coyote,3.33
ChedaJewel,38.043094,-122.749595,WW63,8,August,2016,Bobcat,3.33
ChedaJewel,38.04309,-122.749595,WW63,8,August,2017,Coyote,3.85
ChedaJewel,38.04309,-122.749595,WW63,8,August,2017,Grey Fox,3.85
ChedaJewel,38.034152,-122.74917,WW65,8,August,2015,Coyote,3.33
ChedaJewel,38.034152,-122.74917,WW65,8,August,2016,Coyote,3.33
ChedaJewel,38.03415,-122.74917,WW65,8,August,2017,Coyote,3.23
ChedaJewel,38.03415,-122.74917,WW65,8,August,2017,Grey Fox,3.23
ChedaJewel,38.029709,-122.749492,WW66,8,August,2015,Bobcat,3.33
ChedaJewel,38.029709,-122.749492,WW66,8,August,2015,Coyote,3.33
ChedaJewel,38.04309,-122.743715,XX63,8,August,2015,Coyote,3.33
ChedaJewel,38.03871,-122.743536,XX64,8,August,2015,Coyote,3.33
ChedaJewel,38.03871,-122.743536,XX64,8,August,2016,Coyote,3.33
GaryGiacomini,38.00349376,-122.6968902,FFF72,8,August,2015,Grey Fox,3.33
GaryGiacomini,38.00349376,-122.6968902,FFF72,8,August,2016,Coyote,3.4
GaryGiacomini,38.00349376,-122.6968902,FFF72,8,August,2016,Grey Fox,3.4
GaryGiacomini,38.0130707,-122.6919864,GGG70,8,August,2015,Bobcat,3.33
GaryGiacomini,38.0130707,-122.6919864,GGG70,8,August,2015,Coyote,3.33
GaryGiacomini,38.0130707,-122.6919864,GGG70,8,August,2015,Grey Fox,3.33
GaryGiacomini,38.00850058,-122.6917549,GGG71,8,August,2016,Coyote,15.06
GaryGiacomini,38.00398959,-122.6799278,III72,8,August,2015,Grey Fox,3.33
GaryGiacomini,38.00810286,-122.6746016,JJJ71,8,August,2015,Bobcat,3.33
GaryGiacomini,38.00413685,-122.6744711,JJJ72,8,August,2016,Bobcat,3.4
GaryGiacomini,38.00413685,-122.6744711,JJJ72,8,August,2016,Grey Fox,3.4
GaryGiacomini,38.00413685,-122.6744711,JJJ72,8,August,2017,Coyote,3.23
GaryGiacomini,38.00409442,-122.6689583,KKK72,8,August,2015,Bobcat,3.33
GaryGiacomini,38.00409442,-122.6689583,KKK72,8,August,2015,Grey Fox,3.33
GaryGiacomini,37.99945164,-122.6685464,KKK73,8,August,2016,Grey Fox,12.5
GaryGiacomini,38.00419427,-122.662864,LLL72,8,August,2016,Coyote,12.5
GaryGiacomini,37.99954363,-122.6628625,LLL73,8,August,2015,Bobcat,3.33
GaryGiacomini,37.99954363,-122.6628625,LLL73,8,August,2015,Coyote,3.33
GaryGiacomini,37.99954363,-122.6628625,LLL73,8,August,2015,Grey Fox,3.33
GaryGiacomini,38.00430495,-122.6574985,MMM72,8,August,2015,Grey Fox,6.67
GaryGiacomini,37.9997617,-122.6572349,MMM73,8,August,2016,Bobcat,3.45
GaryGiacomini,37.9997617,-122.6572349,MMM73,8,August,2017,Bobcat,3.33
GaryGiacomini,37.9997617,-122.6572349,MMM73,8,August,2017,Grey Fox,3.33
GaryGiacomini,38.00433312,-122.6517462,NNN72,8,August,2015,Bobcat,3.33
GaryGiacomini,38.00433312,-122.6517462,NNN72,8,August,2015,Grey Fox,3.33
GaryGiacomini,38.00433312,-122.6517462,NNN72,8,August,2016,Grey Fox,3.27
GaryGiacomini,38.00433312,-122.6517462,NNN72,8,August,2017,Bobcat,3.33
GaryGiacomini,37.9957668,-122.6503631,NNN74,8,August,2016,Coyote,10
GaryGiacomini,37.99986277,-122.6457194,OOO73,8,August,2015,Grey Fox,3.33
GaryGiacomini,37.99986277,-122.6457194,OOO73,8,August,2016,Grey Fox,3.23
GaryGiacomini,37.99572767,-122.6463201,OOO74,8,August,2015,Grey Fox,3.33
GaryGiacomini,37.9906168,-122.6461283,OOO75,8,August,2015,Bobcat,3.33
GaryGiacomini,37.9906168,-122.6461283,OOO75,8,August,2015,Coyote,3.33
GaryGiacomini,37.9906168,-122.6461283,OOO75,8,August,2016,Bobcat,3.33
GaryGiacomini,37.9906168,-122.6461283,OOO75,8,August,2016,Coyote,3.33
GaryGiacomini,37.98612571,-122.6452388,OOO76,8,August,2015,Bobcat,3.33
GaryGiacomini,37.98612571,-122.6452388,OOO76,8,August,2015,Grey Fox,3.33
GaryGiacomini,37.99559415,-122.6409223,PPP74,8,August,2016,Grey Fox,12.5
GaryGiacomini,37.99119339,-122.6401124,PPP75,8,August,2015,Coyote,3.33
GaryGiacomini,37.99119339,-122.6401124,PPP75,8,August,2015,Grey Fox,6.67
MCP-North,38.03078448,-122.6865112,HHH66,8,August,2015,Bobcat,3.33
MCP-North,38.03078448,-122.6865112,HHH66,8,August,2015,Coyote,3.33
MCP-North,38.03078448,-122.6865112,HHH66,8,August,2016,Bobcat,6.25
MCP-North,38.03078448,-122.6865112,HHH66,8,August,2016,Coyote,3.12
MCP-North,38.02642293,-122.6867577,HHH67,8,August,2015,Bobcat,3.33
MCP-North,38.02642293,-122.6867577,HHH67,8,August,2017,Grey Fox,3.33
MCP-North,38.02172523,-122.686003,HHH68,8,August,2015,Bobcat,3.33
MCP-North,38.0300018,-122.6803502,III66,8,August,2015,Bobcat,3.33
MCP-North,38.02607306,-122.6806635,III67,8,August,2016,Coyote,3.49
MCP-North,38.02607306,-122.6806635,III67,8,August,2016,Grey Fox,3.49
MCP-North,38.02607306,-122.6806635,III67,8,August,2017,Bobcat,3.33
MCP-North,38.02185649,-122.6811945,III68,8,August,2015,Bobcat,3.23
MCP-North,38.02185649,-122.6811945,III68,8,August,2015,Coyote,3.23
MCP-North,38.02185649,-122.6811945,III68,8,August,2016,Bobcat,3.23
MCP-North,38.02185649,-122.6811945,III68,8,August,2016,Coyote,3.23
MCP-North,38.01734874,-122.6807013,III69,8,August,2015,Bobcat,3.12
MCP-North,38.01734874,-122.6807013,III69,8,August,2015,Coyote,3.12
MCP-North,38.01734874,-122.6807013,III69,8,August,2017,Coyote,3.33
MCP-North,38.01734874,-122.6807013,III69,8,August,2017,Grey Fox,3.33
MCP-North,38.02648158,-122.6751584,JJJ67,8,August,2016,Coyote,3.23
MCP-North,38.02648158,-122.6751584,JJJ67,8,August,2017,Bobcat,3.33
MCP-North,38.02232568,-122.6748008,JJJ68,8,August,2016,Bobcat,6.67
MCP-North,38.02232568,-122.6748008,JJJ68,8,August,2016,Coyote,3.33
MCP-North,38.02170922,-122.6639116,LLL68,8,August,2017,Bobcat,3.33
MCP-North,38.02170922,-122.6639116,LLL68,8,August,2017,Coyote,3.33
MCP-North,38.01769726,-122.6634743,LLL69,8,August,2015,Bobcat,3.33
MCP-North,38.01769726,-122.6634743,LLL69,8,August,2015,Coyote,3.33
MCP-North,38.01769726,-122.6634743,LLL69,8,August,2016,Coyote,3.33
MCP-North,38.01775296,-122.6577891,MMM69,8,August,2016,Bobcat,3.33
MCP-North,38.01775296,-122.6577891,MMM69,8,August,2016,Coyote,3.33
MCP-North,38.01785459,-122.6524911,NNN69,8,August,2015,Bobcat,50
MCP-North,38.01785459,-122.6524911,NNN69,8,August,2015,Coyote,50
MCP-South,37.99597086,-122.6287226,RRR74,8,August,2015,Coyote,3.33
MCP-South,37.99597086,-122.6287226,RRR74,8,August,2015,Grey Fox,3.33
MCP-South,38.0044603,-122.6228479,SSS72,8,August,2015,Bobcat,3.33
MCP-South,37.9914986,-122.6224701,SSS75,8,August,2016,Coyote,17.17
MCP-South,37.9914986,-122.6224701,SSS75,8,August,2017,Coyote,3.23
MCP-South,37.98240473,-122.6225053,SSS77,8,August,2015,Coyote,3.33
MCP-South,37.9776615,-122.621744,SSS78,8,August,2015,Coyote,4.35
MCP-South,37.9776615,-122.621744,SSS78,8,August,2015,Grey Fox,4.35
MCP-South,38.00888782,-122.6179498,TTT71,8,August,2015,Coyote,3.33
MCP-South,38.00888782,-122.6179498,TTT71,8,August,2015,Grey Fox,3.33
MCP-South,38.00504619,-122.6172863,TTT72,8,August,2015,Grey Fox,3.33
MCP-South,37.98244911,-122.6167205,TTT77,8,August,2016,Grey Fox,3.57
MCP-South,37.98244911,-122.6167205,TTT77,8,August,2017,Coyote,10
MCP-South,37.98244911,-122.6167205,TTT77,8,August,2017,Grey Fox,3.33
MCP-South,37.97768976,-122.6165516,TTT78,8,August,2015,Bobcat,3.33
MCP-South,37.97768976,-122.6165516,TTT78,8,August,2015,Coyote,3.33
MCP-South,37.97768976,-122.6165516,TTT78,8,August,2015,Grey Fox,3.33
MCP-South,37.98718053,-122.6111272,UUU76,8,August,2016,Coyote,3.49
MCP-South,37.97874376,-122.6109098,UUU78,8,August,2015,Grey Fox,10.96
MCP-South,37.97874376,-122.6109098,UUU78,8,August,2016,Coyote,9.09
MCP-South,37.97874376,-122.6109098,UUU78,8,August,2016,Grey Fox,4.55
MCP-South,37.97804827,-122.6050495,VVV78,8,August,2015,Bobcat,3.33
MCP-South,37.97804827,-122.6050495,VVV78,8,August,2015,Coyote,3.33
MCP-South,37.97804827,-122.6050495,VVV78,8,August,2015,Grey Fox,6.67
MMWD,38.002639,-122.713447,CCC72,8,August,2015,Grey Fox,8.33
MMWD,37.998957,-122.71435,CCC73,8,August,2015,Bobcat,5
MMWD,37.998957,-122.71435,CCC73,8,August,2015,Coyote,5
MMWD,37.998957,-122.71435,CCC73,8,August,2015,Grey Fox,15
MMWD,37.998957,-122.71435,CCC73,8,August,2016,Coyote,7.37
MMWD,37.998957,-122.71435,CCC73,8,August,2016,Grey Fox,7.37
MMWD,38.003332,-122.708595,DDD72,8,August,2016,Grey Fox,3.18
MMWD,37.998948,-122.708362,DDD73,8,August,2015,Grey Fox,3.12
MMWD,37.998948,-122.708362,DDD73,8,August,2016,Grey Fox,3.17
MMWD,37.994275,-122.707341,DDD74,8,August,2015,Bobcat,3.12
MMWD,37.994275,-122.707341,DDD74,8,August,2015,Coyote,3.12
MMWD,37.994275,-122.707341,DDD74,8,August,2015,Grey Fox,3.12
MMWD,38.004329,-122.702749,EEE72,8,August,2015,Grey Fox,11.7
MMWD,38.004329,-122.702749,EEE72,8,August,2017,Bobcat,3.33
MMWD,38.004329,-122.702749,EEE72,8,August,2017,Grey Fox,3.33
MMWD,37.99369,-122.701558,EEE74,8,August,2015,Bobcat,8.33
MMWD,37.99369,-122.701558,EEE74,8,August,2015,Coyote,8.33
MMWD,37.99369,-122.701558,EEE74,8,August,2015,Grey Fox,8.33
MMWD,37.99901,-122.696073,FFF73,8,August,2015,Grey Fox,5
MMWD,37.99901,-122.696073,FFF73,8,August,2016,Coyote,3.17
MMWD,37.99901,-122.696073,FFF73,8,August,2016,Grey Fox,3.17
MMWD,37.99901,-122.696073,FFF73,8,August,2017,Coyote,3.33
MMWD,37.994761,-122.697468,FFF74,8,August,2016,Bobcat,3.63
MMWD,37.994761,-122.697468,FFF74,8,August,2016,Grey Fox,3.63
MMWD,37.994761,-122.697468,FFF74,8,August,2017,Bobcat,3.33
MMWD,38.004294,-122.691354,GGG72,8,August,2015,Coyote,8.33
MMWD,38.004294,-122.691354,GGG72,8,August,2015,Grey Fox,8.33
MMWD,37.990259,-122.673888,JJJ75,8,August,2015,Bobcat,3.12
MMWD,37.990259,-122.673888,JJJ75,8,August,2015,Coyote,3.12
MMWD,37.990259,-122.673888,JJJ75,8,August,2015,Grey Fox,3.12
MMWD,37.990259,-122.673888,JJJ75,8,August,2016,Grey Fox,15.33
MMWD,37.990259,-122.673888,JJJ75,8,August,2017,Bobcat,3.33
MMWD,37.990259,-122.673888,JJJ75,8,August,2017,Coyote,3.33
MMWD,37.990259,-122.673888,JJJ75,8,August,2017,Grey Fox,3.33
MMWD,37.991133,-122.668732,KKK75,8,August,2015,Bobcat,3.7
MMWD,37.991133,-122.668732,KKK75,8,August,2016,Bobcat,4.44
MMWD,37.991133,-122.668732,KKK75,8,August,2016,Grey Fox,4.44
MMWD,37.991435,-122.662519,LLL75,8,August,2015,Coyote,3.12
MMWD,37.991435,-122.662519,LLL75,8,August,2015,Grey Fox,3.12
MMWD,37.991435,-122.662519,LLL75,8,August,2016,Bobcat,3.17
MMWD,37.991435,-122.662519,LLL75,8,August,2016,Coyote,3.17
MMWD,37.991435,-122.662519,LLL75,8,August,2016,Grey Fox,3.17
MMWD,37.99561,-122.656143,MMM74,8,August,2015,Coyote,3.12
MMWD,37.987038,-122.657305,MMM76,8,August,2015,Coyote,7.69
MMWD,37.987038,-122.657305,MMM76,8,August,2015,Grey Fox,7.69
MMWD,37.987038,-122.657305,MMM76,8,August,2016,Bobcat,3.18
MMWD,37.987038,-122.657305,MMM76,8,August,2016,Coyote,3.18
MMWD,37.987038,-122.657305,MMM76,8,August,2016,Grey Fox,6.36
MMWD,37.989133,-122.649286,NNN75,8,August,2015,Bobcat,14.29
MMWD,37.989133,-122.649286,NNN75,8,August,2015,Grey Fox,14.29
MMWD,37.989133,-122.649286,NNN75,8,August,2017,Bobcat,3.33
MMWD,37.989133,-122.649286,NNN75,8,August,2017,Coyote,3.33
MMWD,37.989133,-122.649286,NNN75,8,August,2017,Grey Fox,3.33
MMWD,37.985794,-122.650345,NNN76,8,August,2016,Bobcat,3.28
MMWD,37.985794,-122.650345,NNN76,8,August,2016,Coyote,3.28
MMWD,37.985794,-122.650345,NNN76,8,August,2016,Grey Fox,3.28
MMWD,37.985794,-122.650345,NNN76,8,August,2017,Grey Fox,20
MMWD,37.985751,-122.639852,PPP76,8,August,2016,Grey Fox,3.52
MMWD,37.985751,-122.639852,PPP76,8,August,2017,Grey Fox,3.33
MMWD,37.991697,-122.63465,QQQ75,8,August,2015,Bobcat,3.23
MMWD,37.986115,-122.633305,QQQ76,8,August,2016,Grey Fox,3.4
MMWD,37.990697,-122.628406,RRR76,8,August,2015,Coyote,25
MMWD,37.990697,-122.628406,RRR76,8,August,2017,Grey Fox,3.33
Samuel-P-Taylor,38.020151,-122.7262585,AAA68,8,August,2015,Grey Fox,6.67
Samuel-P-Taylor,38.020151,-122.7262585,AAA68,8,August,2017,Grey Fox,3.33
Samuel-P-Taylor,38.016723,-122.7257383,AAA69,8,August,2015,Bobcat,3.33
Samuel-P-Taylor,38.021003,-122.7213246,BBB68,8,August,2017,Coyote,3.33
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,8,August,2015,Grey Fox,3.33
Samuel-P-Taylor,38.016638,-122.7202361,BBB69,8,August,2016,Bobcat,3.33
Samuel-P-Taylor,38.012523,-122.7145558,CCC70,8,August,2017,Grey Fox,3.33
Samuel-P-Taylor,38.016521,-122.7092656,DDD69,8,August,2015,Bobcat,3.45
Samuel-P-Taylor,38.007939,-122.7087186,DDD71,8,August,2016,Coyote,3.33
Samuel-P-Taylor,38.007939,-122.7087186,DDD71,8,August,2017,Bobcat,3.33
Samuel-P-Taylor,38.03394,-122.7430174,XX65,8,August,2015,Bobcat,3.33
Samuel-P-Taylor,38.03394,-122.7430174,XX65,8,August,2015,Coyote,3.33
Samuel-P-Taylor,38.03394,-122.7430174,XX65,8,August,2016,Bobcat,3.33
Samuel-P-Taylor,38.03394,-122.7430174,XX65,8,August,2016,Coyote,3.33
Samuel-P-Taylor,38.03394,-122.7430174,XX65,8,August,2016,Grey Fox,3.33
Samuel-P-Taylor,38.03394,-122.7430174,XX65,8,August,2017,Coyote,3.45
Samuel-P-Taylor,38.029625,-122.743625,XX66,8,August,2015,Bobcat,3.33
